spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_A11,0,38,2,0.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_A12,0,38,2,0.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_B1,0,38,4,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_B3,0,38,4,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_B8,0,38,4,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_C3,0,38,4,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embiotoca jacksoni,Black perch,Bernardi 2008 Mol. Ecol. Res. 8:1512-1514,1,USA,"Monterey, California",36.6,,,-121.882948,,,,1,EJ_D2,0,38,4,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA010,1,48,3,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA108,1,48,3,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheB008,1,48,3,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheD002,1,48,4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheC105,1,48,4,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA110,1,48,3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA104,1,48,3,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheD101,1,48,4,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheD102,1,48,3,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheC102,1,48,4,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA114,1,48,3,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glaucosoma hebraicum,Westralian jewfish,Burridge & England 2009 Perm. Gen. Res. Note. 9:948-951.,1,Australia,"Canal Rocks, Southwestern coast of Australia",-33.6692,,,114.9972,,,,1,GheA129,1,48,3,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl01,0,90,4,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl02,0,90,4,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl03,0,90,4,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl04,0,90,4,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl05,0,90,4,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl07,0,90,4,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl08,0,90,4,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl09,0,90,4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl10,0,90,4,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl11,0,90,4,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl12,0,90,4,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl14,0,90,4,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl15,0,90,4,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl16,0,90,4,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl17,0,90,4,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl18,0,90,4,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl19,0,90,2,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl21,0,90,2,0.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl22,0,90,4,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zebrasoma flavescens,Yellow tang,Christie & Eble 2009 Mol. Ecol. Res. 9:544-546,1,USA,"Honokohau, Hawaii",21,,,-156.686962,,,,1,Zefl23,0,90,3,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neogobius fluviatilis,Monkey goby,Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644,1,Azerbaijan,"Caspian Sea, Niyazabad",41.5,,,49.985374,,,,1,Ame01,1,93,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neogobius fluviatilis,Monkey goby,Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644,1,Azerbaijan,"Caspian Sea, Niyazabad",41.5,,,49.985374,,,,1,Ame10,1,93,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neogobius fluviatilis,Monkey goby,Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644,1,Azerbaijan,"Caspian Sea, Niyazabad",41.5,,,49.985374,,,,1,Ame24,1,93,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neogobius fluviatilis,Monkey goby,Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644,1,Azerbaijan,"Caspian Sea, Niyazabad",41.5,,,49.985374,,,,1,Ame129,1,93,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neogobius fluviatilis,Monkey goby,Feldheim et al. 2009 Mol. Ecol. Res. 9:639-644,1,Azerbaijan,"Caspian Sea, Niyazabad",41.5,,,49.985374,,,,1,Ame133,1,93,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-01,0,45,2,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-08,0,45,2,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-09,0,45,2,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-12,0,45,2,0.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-23,0,45,2,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-40,0,45,2,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-50,0,45,2,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-54,0,45,2,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,Cm-70,0,45,2,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,CM-74,0,45,2,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,CM-82,0,45,2,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon multicinctus,Pebbled butterflyfish,Heist et al. 2008  Mol. Ecol. Res. 8:1518-1519,1,USA,"West shore of Oahu, Hawaii",21.5,,,-158.385455,,,,1,CM-86,0,45,2,0.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAC42-1,0,39,3,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAT40-1,0,39,3,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAC44-1,0,39,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpGATA40,0,38,4,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAC33-1,0,39,3,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAC41-1,0,37,3,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAT9-2,0,39,3,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Belize,"Turneffe Atoll, Belize",17.3,,,-87.700768,,,2003,1,SpAAT39,0,39,3,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Mexico,Banco Chinchorro,18.511,,,-87.085745,,,2003,1,SpAAC42-1,0,29,3,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Mexico,Banco Chinchorro,18.511,,,-87.085745,,,2003,1,SpAAT40-1,0,27,3,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Mexico,Banco Chinchorro,18.511,,,-87.085745,,,2003,1,SpAAC44-1,0,29,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stegastes partitus,Bicolor damselfish,Hepburn et al. 2009 Coral Reefs 28:277-288,0,Mexico,Banco Chinchorro,18.511,,,-87.085745,,,2003,1,SpGATA40,0,29,4,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
